user_id,days,steps_tried,correct,wrong,correct_ratio,viewed
8311,0.0,0.0,0.0,0.0,0.0,1
8312,0.0,0.0,0.0,0.0,0.0,1
8315,0.0,0.0,0.0,0.0,0.0,1
8322,0.0,0.0,0.0,0.0,0.0,12
8326,0.0,0.0,0.0,0.0,0.0,6
8327,0.0,0.0,0.0,0.0,0.0,9
8328,0.0,0.0,0.0,0.0,0.0,1
8332,0.0,0.0,0.0,0.0,0.0,20
8334,0.0,0.0,0.0,0.0,0.0,2
8337,0.0,0.0,0.0,0.0,0.0,1
8339,0.0,0.0,0.0,0.0,0.0,2
8346,0.0,0.0,0.0,0.0,0.0,1
8350,0.0,0.0,0.0,0.0,0.0,12
8352,0.0,0.0,0.0,0.0,0.0,4
8353,0.0,0.0,0.0,0.0,0.0,1
8356,0.0,0.0,0.0,0.0,0.0,5
8360,0.0,0.0,0.0,0.0,0.0,1
8363,0.0,0.0,0.0,0.0,0.0,3492
8370,0.0,0.0,0.0,0.0,0.0,10
8371,0.0,0.0,0.0,0.0,0.0,1
8373,0.0,0.0,0.0,0.0,0.0,1
8375,0.0,0.0,0.0,0.0,0.0,2
8379,0.0,0.0,0.0,0.0,0.0,11
8385,0.0,0.0,0.0,0.0,0.0,1
8387,0.0,0.0,0.0,0.0,0.0,3
8388,0.0,0.0,0.0,0.0,0.0,1
8392,0.0,0.0,0.0,0.0,0.0,2
8397,0.0,0.0,0.0,0.0,0.0,1
8398,0.0,0.0,0.0,0.0,0.0,5
8400,0.0,0.0,0.0,0.0,0.0,4
8403,0.0,0.0,0.0,0.0,0.0,14
8406,0.0,0.0,0.0,0.0,0.0,25
8411,0.0,0.0,0.0,0.0,0.0,1
8420,0.0,0.0,0.0,0.0,0.0,1
8421,0.0,0.0,0.0,0.0,0.0,1
8427,0.0,0.0,0.0,0.0,0.0,1
8431,0.0,0.0,0.0,0.0,0.0,1
8433,0.0,0.0,0.0,0.0,0.0,1
8444,0.0,0.0,0.0,0.0,0.0,1
8456,0.0,0.0,0.0,0.0,0.0,1
8459,0.0,0.0,0.0,0.0,0.0,2
8460,0.0,0.0,0.0,0.0,0.0,1
8466,0.0,0.0,0.0,0.0,0.0,1
8468,0.0,0.0,0.0,0.0,0.0,11
8472,0.0,0.0,0.0,0.0,0.0,19
8475,0.0,0.0,0.0,0.0,0.0,1
8476,0.0,0.0,0.0,0.0,0.0,1
8477,0.0,0.0,0.0,0.0,0.0,5
8482,0.0,0.0,0.0,0.0,0.0,1
8483,0.0,0.0,0.0,0.0,0.0,11
8485,0.0,0.0,0.0,0.0,0.0,1
8490,0.0,0.0,0.0,0.0,0.0,21
8494,0.0,0.0,0.0,0.0,0.0,1
8496,0.0,0.0,0.0,0.0,0.0,1
8499,0.0,0.0,0.0,0.0,0.0,1
8503,0.0,0.0,0.0,0.0,0.0,2
8507,0.0,0.0,0.0,0.0,0.0,7
8509,0.0,0.0,0.0,0.0,0.0,1
8512,0.0,0.0,0.0,0.0,0.0,17
8517,0.0,0.0,0.0,0.0,0.0,5
8524,0.0,0.0,0.0,0.0,0.0,1
8526,0.0,0.0,0.0,0.0,0.0,1
8527,0.0,0.0,0.0,0.0,0.0,17
8530,0.0,0.0,0.0,0.0,0.0,1
8535,0.0,0.0,0.0,0.0,0.0,1
8543,0.0,0.0,0.0,0.0,0.0,4
8545,0.0,0.0,0.0,0.0,0.0,1
8546,0.0,0.0,0.0,0.0,0.0,4
8557,0.0,0.0,0.0,0.0,0.0,1
8560,0.0,0.0,0.0,0.0,0.0,1
8569,0.0,0.0,0.0,0.0,0.0,1
8571,0.0,0.0,0.0,0.0,0.0,1
8574,0.0,0.0,0.0,0.0,0.0,6
8578,0.0,0.0,0.0,0.0,0.0,1
8584,0.0,0.0,0.0,0.0,0.0,1
8591,0.0,0.0,0.0,0.0,0.0,1
8592,0.0,0.0,0.0,0.0,0.0,1
8593,0.0,0.0,0.0,0.0,0.0,2
8595,0.0,0.0,0.0,0.0,0.0,14
8597,0.0,0.0,0.0,0.0,0.0,1
8598,0.0,0.0,0.0,0.0,0.0,1
8604,0.0,0.0,0.0,0.0,0.0,1
8606,0.0,0.0,0.0,0.0,0.0,1
8607,0.0,0.0,0.0,0.0,0.0,5
8610,0.0,0.0,0.0,0.0,0.0,1
8612,0.0,0.0,0.0,0.0,0.0,1
8617,0.0,0.0,0.0,0.0,0.0,1
8619,0.0,0.0,0.0,0.0,0.0,8
8628,0.0,0.0,0.0,0.0,0.0,1
8634,0.0,0.0,0.0,0.0,0.0,1
8639,0.0,0.0,0.0,0.0,0.0,25
8641,0.0,0.0,0.0,0.0,0.0,3
8642,0.0,0.0,0.0,0.0,0.0,1
8645,0.0,0.0,0.0,0.0,0.0,5
8650,0.0,0.0,0.0,0.0,0.0,13
8651,0.0,0.0,0.0,0.0,0.0,1
8654,0.0,0.0,0.0,0.0,0.0,4
8656,0.0,0.0,0.0,0.0,0.0,1
8657,0.0,0.0,0.0,0.0,0.0,51
8660,0.0,0.0,0.0,0.0,0.0,1
8666,0.0,0.0,0.0,0.0,0.0,2
8667,0.0,0.0,0.0,0.0,0.0,1
8669,0.0,0.0,0.0,0.0,0.0,2
8673,0.0,0.0,0.0,0.0,0.0,4
8677,0.0,0.0,0.0,0.0,0.0,1
8680,0.0,0.0,0.0,0.0,0.0,1
8685,0.0,0.0,0.0,0.0,0.0,1
8686,0.0,0.0,0.0,0.0,0.0,1
8689,0.0,0.0,0.0,0.0,0.0,4
8691,0.0,0.0,0.0,0.0,0.0,1
8692,0.0,0.0,0.0,0.0,0.0,3
8693,0.0,0.0,0.0,0.0,0.0,2
8694,0.0,0.0,0.0,0.0,0.0,4
8701,0.0,0.0,0.0,0.0,0.0,1
8704,0.0,0.0,0.0,0.0,0.0,1
8705,0.0,0.0,0.0,0.0,0.0,1
8710,0.0,0.0,0.0,0.0,0.0,10
8711,0.0,0.0,0.0,0.0,0.0,1
8715,0.0,0.0,0.0,0.0,0.0,3
8719,0.0,0.0,0.0,0.0,0.0,1
8724,0.0,0.0,0.0,0.0,0.0,2
8725,0.0,0.0,0.0,0.0,0.0,1
8734,0.0,0.0,0.0,0.0,0.0,1
8737,0.0,0.0,0.0,0.0,0.0,7
8740,0.0,0.0,0.0,0.0,0.0,1
8744,0.0,0.0,0.0,0.0,0.0,1
8745,0.0,0.0,0.0,0.0,0.0,1
8749,0.0,0.0,0.0,0.0,0.0,1
8751,0.0,0.0,0.0,0.0,0.0,1
8756,0.0,0.0,0.0,0.0,0.0,6
8758,0.0,0.0,0.0,0.0,0.0,5
8759,0.0,0.0,0.0,0.0,0.0,1
8760,0.0,0.0,0.0,0.0,0.0,1
8761,0.0,0.0,0.0,0.0,0.0,5
8764,0.0,0.0,0.0,0.0,0.0,1
8765,0.0,0.0,0.0,0.0,0.0,1
8766,0.0,0.0,0.0,0.0,0.0,7
8768,0.0,0.0,0.0,0.0,0.0,4
8773,0.0,0.0,0.0,0.0,0.0,0
8774,0.0,0.0,0.0,0.0,0.0,1
8776,0.0,0.0,0.0,0.0,0.0,1
8779,0.0,0.0,0.0,0.0,0.0,1
8781,0.0,0.0,0.0,0.0,0.0,1
8786,0.0,0.0,0.0,0.0,0.0,1
8788,0.0,0.0,0.0,0.0,0.0,6
8793,0.0,0.0,0.0,0.0,0.0,1
8795,0.0,0.0,0.0,0.0,0.0,1
8799,0.0,0.0,0.0,0.0,0.0,8
8800,0.0,0.0,0.0,0.0,0.0,1
8806,0.0,0.0,0.0,0.0,0.0,1
8807,0.0,0.0,0.0,0.0,0.0,1
8808,0.0,0.0,0.0,0.0,0.0,9
8812,0.0,0.0,0.0,0.0,0.0,2
8814,0.0,0.0,0.0,0.0,0.0,1
8816,0.0,0.0,0.0,0.0,0.0,1
8820,0.0,0.0,0.0,0.0,0.0,13
8823,0.0,0.0,0.0,0.0,0.0,1
8825,0.0,0.0,0.0,0.0,0.0,16
8827,0.0,0.0,0.0,0.0,0.0,10
8829,0.0,0.0,0.0,0.0,0.0,1
8835,0.0,0.0,0.0,0.0,0.0,1
8840,0.0,0.0,0.0,0.0,0.0,1
8843,0.0,0.0,0.0,0.0,0.0,1
8845,0.0,0.0,0.0,0.0,0.0,31
8846,0.0,0.0,0.0,0.0,0.0,1
8850,0.0,0.0,0.0,0.0,0.0,9
8851,0.0,0.0,0.0,0.0,0.0,1
8857,0.0,0.0,0.0,0.0,0.0,1
8860,0.0,0.0,0.0,0.0,0.0,25
8862,0.0,0.0,0.0,0.0,0.0,1
8870,0.0,0.0,0.0,0.0,0.0,1
8873,0.0,0.0,0.0,0.0,0.0,1
8875,0.0,0.0,0.0,0.0,0.0,8
8882,0.0,0.0,0.0,0.0,0.0,1
8884,0.0,0.0,0.0,0.0,0.0,1
8885,0.0,0.0,0.0,0.0,0.0,1
8886,0.0,0.0,0.0,0.0,0.0,2
8887,0.0,0.0,0.0,0.0,0.0,7
8889,0.0,0.0,0.0,0.0,0.0,1
8890,0.0,0.0,0.0,0.0,0.0,1
8891,0.0,0.0,0.0,0.0,0.0,1
8895,0.0,0.0,0.0,0.0,0.0,13
8897,0.0,0.0,0.0,0.0,0.0,1
8899,0.0,0.0,0.0,0.0,0.0,37
8901,0.0,0.0,0.0,0.0,0.0,1
8904,0.0,0.0,0.0,0.0,0.0,1
8906,0.0,0.0,0.0,0.0,0.0,10
8907,0.0,0.0,0.0,0.0,0.0,2
8913,0.0,0.0,0.0,0.0,0.0,1
8915,0.0,0.0,0.0,0.0,0.0,1
8917,0.0,0.0,0.0,0.0,0.0,1
8925,0.0,0.0,0.0,0.0,0.0,1
8929,0.0,0.0,0.0,0.0,0.0,1
8931,0.0,0.0,0.0,0.0,0.0,1
8932,0.0,0.0,0.0,0.0,0.0,6
8935,0.0,0.0,0.0,0.0,0.0,2
8940,0.0,0.0,0.0,0.0,0.0,7
8941,0.0,0.0,0.0,0.0,0.0,1
8943,0.0,0.0,0.0,0.0,0.0,2
8947,0.0,0.0,0.0,0.0,0.0,11
8953,0.0,0.0,0.0,0.0,0.0,1
8954,0.0,0.0,0.0,0.0,0.0,2
8955,0.0,0.0,0.0,0.0,0.0,1
8956,0.0,0.0,0.0,0.0,0.0,3
8960,0.0,0.0,0.0,0.0,0.0,1
8965,0.0,0.0,0.0,0.0,0.0,5
8967,0.0,0.0,0.0,0.0,0.0,1
8972,0.0,0.0,0.0,0.0,0.0,1
8977,0.0,0.0,0.0,0.0,0.0,1
8978,0.0,0.0,0.0,0.0,0.0,4
8983,0.0,0.0,0.0,0.0,0.0,1
8989,0.0,0.0,0.0,0.0,0.0,2
8990,0.0,0.0,0.0,0.0,0.0,6
8993,0.0,0.0,0.0,0.0,0.0,3
8994,0.0,0.0,0.0,0.0,0.0,1
8995,0.0,0.0,0.0,0.0,0.0,1
8997,0.0,0.0,0.0,0.0,0.0,1
9001,0.0,0.0,0.0,0.0,0.0,1
9007,0.0,0.0,0.0,0.0,0.0,1
9011,0.0,0.0,0.0,0.0,0.0,1
9012,0.0,0.0,0.0,0.0,0.0,1
9013,0.0,0.0,0.0,0.0,0.0,1
9014,0.0,0.0,0.0,0.0,0.0,1
9019,0.0,0.0,0.0,0.0,0.0,1
9020,0.0,0.0,0.0,0.0,0.0,4
9025,0.0,0.0,0.0,0.0,0.0,2
9035,0.0,0.0,0.0,0.0,0.0,12
9038,0.0,0.0,0.0,0.0,0.0,3
9040,0.0,0.0,0.0,0.0,0.0,1
9047,0.0,0.0,0.0,0.0,0.0,8
9050,0.0,0.0,0.0,0.0,0.0,53
9053,0.0,0.0,0.0,0.0,0.0,1
9059,0.0,0.0,0.0,0.0,0.0,2
9061,0.0,0.0,0.0,0.0,0.0,4
9066,0.0,0.0,0.0,0.0,0.0,1
9067,0.0,0.0,0.0,0.0,0.0,1
9068,0.0,0.0,0.0,0.0,0.0,1
9069,0.0,0.0,0.0,0.0,0.0,5
9076,0.0,0.0,0.0,0.0,0.0,1
9087,0.0,0.0,0.0,0.0,0.0,2
9088,0.0,0.0,0.0,0.0,0.0,1
9089,0.0,0.0,0.0,0.0,0.0,3
9093,0.0,0.0,0.0,0.0,0.0,1
9103,0.0,0.0,0.0,0.0,0.0,2
9105,0.0,0.0,0.0,0.0,0.0,1
9109,0.0,0.0,0.0,0.0,0.0,1
9112,0.0,0.0,0.0,0.0,0.0,24
9114,0.0,0.0,0.0,0.0,0.0,1
9115,0.0,0.0,0.0,0.0,0.0,1
9117,0.0,0.0,0.0,0.0,0.0,1
9118,0.0,0.0,0.0,0.0,0.0,1
9121,0.0,0.0,0.0,0.0,0.0,1
9125,0.0,0.0,0.0,0.0,0.0,3
9126,0.0,0.0,0.0,0.0,0.0,1
9127,0.0,0.0,0.0,0.0,0.0,3
9128,0.0,0.0,0.0,0.0,0.0,1
9129,0.0,0.0,0.0,0.0,0.0,4
9133,0.0,0.0,0.0,0.0,0.0,1
9139,0.0,0.0,0.0,0.0,0.0,9
9140,0.0,0.0,0.0,0.0,0.0,1
9145,0.0,0.0,0.0,0.0,0.0,1
9151,0.0,0.0,0.0,0.0,0.0,3
9154,0.0,0.0,0.0,0.0,0.0,24
9157,0.0,0.0,0.0,0.0,0.0,1
9164,0.0,0.0,0.0,0.0,0.0,1
9167,0.0,0.0,0.0,0.0,0.0,2
9168,0.0,0.0,0.0,0.0,0.0,1
9171,0.0,0.0,0.0,0.0,0.0,2
9172,0.0,0.0,0.0,0.0,0.0,1
9177,0.0,0.0,0.0,0.0,0.0,18
9178,0.0,0.0,0.0,0.0,0.0,1
9181,0.0,0.0,0.0,0.0,0.0,3
9182,0.0,0.0,0.0,0.0,0.0,1
9185,0.0,0.0,0.0,0.0,0.0,1
9187,0.0,0.0,0.0,0.0,0.0,1
9188,0.0,0.0,0.0,0.0,0.0,1
9189,0.0,0.0,0.0,0.0,0.0,1
9190,0.0,0.0,0.0,0.0,0.0,1
9191,0.0,0.0,0.0,0.0,0.0,1
9200,0.0,0.0,0.0,0.0,0.0,6
9206,0.0,0.0,0.0,0.0,0.0,1
9207,0.0,0.0,0.0,0.0,0.0,1
9209,0.0,0.0,0.0,0.0,0.0,100
9211,0.0,0.0,0.0,0.0,0.0,2
9212,0.0,0.0,0.0,0.0,0.0,4
9213,0.0,0.0,0.0,0.0,0.0,6
9215,0.0,0.0,0.0,0.0,0.0,1
9220,0.0,0.0,0.0,0.0,0.0,56
9225,0.0,0.0,0.0,0.0,0.0,1
9229,0.0,0.0,0.0,0.0,0.0,1
9233,0.0,0.0,0.0,0.0,0.0,1
9234,0.0,0.0,0.0,0.0,0.0,1
9237,0.0,0.0,0.0,0.0,0.0,7
9239,0.0,0.0,0.0,0.0,0.0,1
9242,0.0,0.0,0.0,0.0,0.0,8
9243,0.0,0.0,0.0,0.0,0.0,2
9248,0.0,0.0,0.0,0.0,0.0,1
9250,0.0,0.0,0.0,0.0,0.0,4
9251,0.0,0.0,0.0,0.0,0.0,1
9252,0.0,0.0,0.0,0.0,0.0,54
9254,0.0,0.0,0.0,0.0,0.0,2
9258,0.0,0.0,0.0,0.0,0.0,1
9265,0.0,0.0,0.0,0.0,0.0,7
9269,0.0,0.0,0.0,0.0,0.0,1
9270,0.0,0.0,0.0,0.0,0.0,1
9273,0.0,0.0,0.0,0.0,0.0,2
9274,0.0,0.0,0.0,0.0,0.0,2
9281,0.0,0.0,0.0,0.0,0.0,1
9282,0.0,0.0,0.0,0.0,0.0,7
9284,0.0,0.0,0.0,0.0,0.0,7
9290,0.0,0.0,0.0,0.0,0.0,6
9293,0.0,0.0,0.0,0.0,0.0,1
9295,0.0,0.0,0.0,0.0,0.0,1
9301,0.0,0.0,0.0,0.0,0.0,3
9302,0.0,0.0,0.0,0.0,0.0,1
9304,0.0,0.0,0.0,0.0,0.0,5
9307,0.0,0.0,0.0,0.0,0.0,1
9309,0.0,0.0,0.0,0.0,0.0,11
9310,0.0,0.0,0.0,0.0,0.0,7
9318,0.0,0.0,0.0,0.0,0.0,2
9319,0.0,0.0,0.0,0.0,0.0,1
9320,0.0,0.0,0.0,0.0,0.0,1
9322,0.0,0.0,0.0,0.0,0.0,1
9324,0.0,0.0,0.0,0.0,0.0,3
9325,0.0,0.0,0.0,0.0,0.0,1
9337,0.0,0.0,0.0,0.0,0.0,1
9341,0.0,0.0,0.0,0.0,0.0,1
9342,0.0,0.0,0.0,0.0,0.0,1
9345,0.0,0.0,0.0,0.0,0.0,1
9348,0.0,0.0,0.0,0.0,0.0,4
9351,0.0,0.0,0.0,0.0,0.0,4
9357,0.0,0.0,0.0,0.0,0.0,1
9358,0.0,0.0,0.0,0.0,0.0,1
9363,0.0,0.0,0.0,0.0,0.0,1
9364,0.0,0.0,0.0,0.0,0.0,1
9366,0.0,0.0,0.0,0.0,0.0,3
9369,0.0,0.0,0.0,0.0,0.0,1
9373,0.0,0.0,0.0,0.0,0.0,1
9376,0.0,0.0,0.0,0.0,0.0,1
9377,0.0,0.0,0.0,0.0,0.0,135
9381,0.0,0.0,0.0,0.0,0.0,85
9386,0.0,0.0,0.0,0.0,0.0,1
9388,0.0,0.0,0.0,0.0,0.0,1
9391,0.0,0.0,0.0,0.0,0.0,2
9399,0.0,0.0,0.0,0.0,0.0,1
9401,0.0,0.0,0.0,0.0,0.0,2
9404,0.0,0.0,0.0,0.0,0.0,2
9407,0.0,0.0,0.0,0.0,0.0,2
9408,0.0,0.0,0.0,0.0,0.0,5
9411,0.0,0.0,0.0,0.0,0.0,1
9412,0.0,0.0,0.0,0.0,0.0,1
9413,0.0,0.0,0.0,0.0,0.0,1
9415,0.0,0.0,0.0,0.0,0.0,2
9417,0.0,0.0,0.0,0.0,0.0,1
9425,0.0,0.0,0.0,0.0,0.0,3
9427,0.0,0.0,0.0,0.0,0.0,1
9433,0.0,0.0,0.0,0.0,0.0,34
9435,0.0,0.0,0.0,0.0,0.0,1
9436,0.0,0.0,0.0,0.0,0.0,12
9437,0.0,0.0,0.0,0.0,0.0,1
9438,0.0,0.0,0.0,0.0,0.0,67
9446,0.0,0.0,0.0,0.0,0.0,6
9447,0.0,0.0,0.0,0.0,0.0,4
9449,0.0,0.0,0.0,0.0,0.0,1
9453,0.0,0.0,0.0,0.0,0.0,1
9460,0.0,0.0,0.0,0.0,0.0,1
9462,0.0,0.0,0.0,0.0,0.0,4
9463,0.0,0.0,0.0,0.0,0.0,1
9464,0.0,0.0,0.0,0.0,0.0,7
9465,0.0,0.0,0.0,0.0,0.0,1
9467,0.0,0.0,0.0,0.0,0.0,3
9469,0.0,0.0,0.0,0.0,0.0,2
9477,0.0,0.0,0.0,0.0,0.0,1
9478,0.0,0.0,0.0,0.0,0.0,1
9479,0.0,0.0,0.0,0.0,0.0,1
9481,0.0,0.0,0.0,0.0,0.0,1
9483,0.0,0.0,0.0,0.0,0.0,1
9485,0.0,0.0,0.0,0.0,0.0,3
9492,0.0,0.0,0.0,0.0,0.0,5
9493,0.0,0.0,0.0,0.0,0.0,8
9495,0.0,0.0,0.0,0.0,0.0,6
9496,0.0,0.0,0.0,0.0,0.0,1
9500,0.0,0.0,0.0,0.0,0.0,2
9501,0.0,0.0,0.0,0.0,0.0,1
9509,0.0,0.0,0.0,0.0,0.0,4
9510,0.0,0.0,0.0,0.0,0.0,1
9512,0.0,0.0,0.0,0.0,0.0,1
9514,0.0,0.0,0.0,0.0,0.0,10
9519,0.0,0.0,0.0,0.0,0.0,1
9526,0.0,0.0,0.0,0.0,0.0,3
9528,0.0,0.0,0.0,0.0,0.0,1
9529,0.0,0.0,0.0,0.0,0.0,8
9539,0.0,0.0,0.0,0.0,0.0,1
9542,0.0,0.0,0.0,0.0,0.0,1
9544,0.0,0.0,0.0,0.0,0.0,3
9545,0.0,0.0,0.0,0.0,0.0,1
9546,0.0,0.0,0.0,0.0,0.0,5915
9547,0.0,0.0,0.0,0.0,0.0,1
9549,0.0,0.0,0.0,0.0,0.0,1
9550,0.0,0.0,0.0,0.0,0.0,55
9551,0.0,0.0,0.0,0.0,0.0,1
9552,0.0,0.0,0.0,0.0,0.0,1
9555,0.0,0.0,0.0,0.0,0.0,1
9560,0.0,0.0,0.0,0.0,0.0,6
9561,0.0,0.0,0.0,0.0,0.0,1
9563,0.0,0.0,0.0,0.0,0.0,3
9564,0.0,0.0,0.0,0.0,0.0,1
9565,0.0,0.0,0.0,0.0,0.0,1
9571,0.0,0.0,0.0,0.0,0.0,1
9572,0.0,0.0,0.0,0.0,0.0,1
9573,0.0,0.0,0.0,0.0,0.0,2
9579,0.0,0.0,0.0,0.0,0.0,1
9585,0.0,0.0,0.0,0.0,0.0,1
9589,0.0,0.0,0.0,0.0,0.0,1
9590,0.0,0.0,0.0,0.0,0.0,1
9596,0.0,0.0,0.0,0.0,0.0,1
9606,0.0,0.0,0.0,0.0,0.0,3
9607,0.0,0.0,0.0,0.0,0.0,9
9611,0.0,0.0,0.0,0.0,0.0,2
9614,0.0,0.0,0.0,0.0,0.0,5
9623,0.0,0.0,0.0,0.0,0.0,4
9627,0.0,0.0,0.0,0.0,0.0,1
9630,0.0,0.0,0.0,0.0,0.0,28
9634,0.0,0.0,0.0,0.0,0.0,8
9638,0.0,0.0,0.0,0.0,0.0,2
9639,0.0,0.0,0.0,0.0,0.0,3
9642,0.0,0.0,0.0,0.0,0.0,1
9644,0.0,0.0,0.0,0.0,0.0,1
9648,0.0,0.0,0.0,0.0,0.0,1
9649,0.0,0.0,0.0,0.0,0.0,7
9651,0.0,0.0,0.0,0.0,0.0,1
9652,0.0,0.0,0.0,0.0,0.0,10
9655,0.0,0.0,0.0,0.0,0.0,1
9660,0.0,0.0,0.0,0.0,0.0,5
9662,0.0,0.0,0.0,0.0,0.0,6
9664,0.0,0.0,0.0,0.0,0.0,3
9671,0.0,0.0,0.0,0.0,0.0,54
9672,0.0,0.0,0.0,0.0,0.0,1
9673,0.0,0.0,0.0,0.0,0.0,1
9674,0.0,0.0,0.0,0.0,0.0,17
9675,0.0,0.0,0.0,0.0,0.0,4
9685,0.0,0.0,0.0,0.0,0.0,1
9688,0.0,0.0,0.0,0.0,0.0,1
9689,0.0,0.0,0.0,0.0,0.0,6
9691,0.0,0.0,0.0,0.0,0.0,11
9693,0.0,0.0,0.0,0.0,0.0,1
9696,0.0,0.0,0.0,0.0,0.0,2
9699,0.0,0.0,0.0,0.0,0.0,112
9700,0.0,0.0,0.0,0.0,0.0,101
9702,0.0,0.0,0.0,0.0,0.0,10
9703,0.0,0.0,0.0,0.0,0.0,5
9708,0.0,0.0,0.0,0.0,0.0,3
9717,0.0,0.0,0.0,0.0,0.0,3
9721,0.0,0.0,0.0,0.0,0.0,2
9722,0.0,0.0,0.0,0.0,0.0,7
9723,0.0,0.0,0.0,0.0,0.0,5
9725,0.0,0.0,0.0,0.0,0.0,1
9726,0.0,0.0,0.0,0.0,0.0,8
9733,0.0,0.0,0.0,0.0,0.0,4
9735,0.0,0.0,0.0,0.0,0.0,38
9740,0.0,0.0,0.0,0.0,0.0,31
9742,0.0,0.0,0.0,0.0,0.0,6
9744,0.0,0.0,0.0,0.0,0.0,1
9745,0.0,0.0,0.0,0.0,0.0,1
9746,0.0,0.0,0.0,0.0,0.0,3
9756,0.0,0.0,0.0,0.0,0.0,2
9759,0.0,0.0,0.0,0.0,0.0,20
9761,0.0,0.0,0.0,0.0,0.0,1
9764,0.0,0.0,0.0,0.0,0.0,10
9766,0.0,0.0,0.0,0.0,0.0,2
9770,0.0,0.0,0.0,0.0,0.0,1
9772,0.0,0.0,0.0,0.0,0.0,1
9773,0.0,0.0,0.0,0.0,0.0,9
9777,0.0,0.0,0.0,0.0,0.0,13
9780,0.0,0.0,0.0,0.0,0.0,1
9783,0.0,0.0,0.0,0.0,0.0,16
9784,0.0,0.0,0.0,0.0,0.0,1
9793,0.0,0.0,0.0,0.0,0.0,2
9794,0.0,0.0,0.0,0.0,0.0,1
9797,0.0,0.0,0.0,0.0,0.0,16
9801,0.0,0.0,0.0,0.0,0.0,1
9803,0.0,0.0,0.0,0.0,0.0,1
9805,0.0,0.0,0.0,0.0,0.0,7
9806,0.0,0.0,0.0,0.0,0.0,1
9807,0.0,0.0,0.0,0.0,0.0,1
9808,0.0,0.0,0.0,0.0,0.0,1
9809,0.0,0.0,0.0,0.0,0.0,1
9811,0.0,0.0,0.0,0.0,0.0,1
9813,0.0,0.0,0.0,0.0,0.0,1
9814,0.0,0.0,0.0,0.0,0.0,1
9815,0.0,0.0,0.0,0.0,0.0,4
9817,0.0,0.0,0.0,0.0,0.0,3
9822,0.0,0.0,0.0,0.0,0.0,5
9824,0.0,0.0,0.0,0.0,0.0,1
9827,0.0,0.0,0.0,0.0,0.0,6
9828,0.0,0.0,0.0,0.0,0.0,11
9830,0.0,0.0,0.0,0.0,0.0,1
9838,0.0,0.0,0.0,0.0,0.0,1
9841,0.0,0.0,0.0,0.0,0.0,2
9842,0.0,0.0,0.0,0.0,0.0,1
9843,0.0,0.0,0.0,0.0,0.0,22
9844,0.0,0.0,0.0,0.0,0.0,1
9845,0.0,0.0,0.0,0.0,0.0,1
9848,0.0,0.0,0.0,0.0,0.0,1
9852,0.0,0.0,0.0,0.0,0.0,3
9855,0.0,0.0,0.0,0.0,0.0,2
9859,0.0,0.0,0.0,0.0,0.0,2
9862,0.0,0.0,0.0,0.0,0.0,4
9869,0.0,0.0,0.0,0.0,0.0,1
9876,0.0,0.0,0.0,0.0,0.0,1
9877,0.0,0.0,0.0,0.0,0.0,1
9880,0.0,0.0,0.0,0.0,0.0,643
9883,0.0,0.0,0.0,0.0,0.0,1
9884,0.0,0.0,0.0,0.0,0.0,1
9885,0.0,0.0,0.0,0.0,0.0,5
9888,0.0,0.0,0.0,0.0,0.0,4
9889,0.0,0.0,0.0,0.0,0.0,10
9891,0.0,0.0,0.0,0.0,0.0,13
9893,0.0,0.0,0.0,0.0,0.0,13
9895,0.0,0.0,0.0,0.0,0.0,12
9899,0.0,0.0,0.0,0.0,0.0,1
9900,0.0,0.0,0.0,0.0,0.0,3
9903,0.0,0.0,0.0,0.0,0.0,2
9905,0.0,0.0,0.0,0.0,0.0,2
9907,0.0,0.0,0.0,0.0,0.0,1
9914,0.0,0.0,0.0,0.0,0.0,1
9916,0.0,0.0,0.0,0.0,0.0,2
9917,0.0,0.0,0.0,0.0,0.0,1
9920,0.0,0.0,0.0,0.0,0.0,1
9922,0.0,0.0,0.0,0.0,0.0,1
9923,0.0,0.0,0.0,0.0,0.0,1
9924,0.0,0.0,0.0,0.0,0.0,1
9927,0.0,0.0,0.0,0.0,0.0,6
9930,0.0,0.0,0.0,0.0,0.0,27
9931,0.0,0.0,0.0,0.0,0.0,1
9933,0.0,0.0,0.0,0.0,0.0,1
9940,0.0,0.0,0.0,0.0,0.0,2
9941,0.0,0.0,0.0,0.0,0.0,1
9942,0.0,0.0,0.0,0.0,0.0,1
9944,0.0,0.0,0.0,0.0,0.0,7
9945,0.0,0.0,0.0,0.0,0.0,18
9947,0.0,0.0,0.0,0.0,0.0,1
9949,0.0,0.0,0.0,0.0,0.0,2
9950,0.0,0.0,0.0,0.0,0.0,3
9952,0.0,0.0,0.0,0.0,0.0,1
9955,0.0,0.0,0.0,0.0,0.0,7
9957,0.0,0.0,0.0,0.0,0.0,7
9959,0.0,0.0,0.0,0.0,0.0,1
9960,0.0,0.0,0.0,0.0,0.0,13
9961,0.0,0.0,0.0,0.0,0.0,34
9962,0.0,0.0,0.0,0.0,0.0,5
9964,0.0,0.0,0.0,0.0,0.0,1
9965,0.0,0.0,0.0,0.0,0.0,1
9966,0.0,0.0,0.0,0.0,0.0,2
9967,0.0,0.0,0.0,0.0,0.0,6
9973,0.0,0.0,0.0,0.0,0.0,6
9974,0.0,0.0,0.0,0.0,0.0,1
9980,0.0,0.0,0.0,0.0,0.0,1
